2019-06-14,911,28942,72786,878,27461,67757,43,1922,5355
2019-06-16,911,28942,72786,878,27461,67757,43,1922,5355
2019-06-17,911,28942,72786,878,27461,67757,43,1922,5355
2019-06-18,911,28947,72786,878,27466,67757,43,1922,5355
2019-06-19,911,28957,72786,878,27476,67757,43,1922,5355
2019-06-29,975,29576,72475,939,27979,67491,46,2040,5308
