rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,singhkays,16,3.68664,16,3.68664,434
2,iakkus,11,2.53456,27,6.22120,434
3,manuelstein,11,2.53456,38,8.75576,434
4,falko,1,0.23041,39,8.98618,434
