rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
1695,kureikain,1,0.00244,15515,37.89600,40941
1696,Kwelity,1,0.00244,15516,37.89844,40941
1697,kyleroot,1,0.00244,15517,37.90088,40941
1698,lackita,1,0.00244,15518,37.90332,40941
1699,lang710,1,0.00244,15519,37.90577,40941
1700,larsf,1,0.00244,15520,37.90821,40941
1701,lberruti,1,0.00244,15521,37.91065,40941
1702,leoau123,1,0.00244,15522,37.91309,40941
1703,levidehaan,1,0.00244,15523,37.91554,40941
1704,Linuus,1,0.00244,15524,37.91798,40941
1705,linxuanwei,1,0.00244,15525,37.92042,40941
1706,linzhaoming,1,0.00244,15526,37.92286,40941
1707,liubin-cm,1,0.00244,15527,37.92531,40941
1708,lizdeika,1,0.00244,15528,37.92775,40941
1709,ljonsson,1,0.00244,15529,37.93019,40941
1710,llou,1,0.00244,15530,37.93263,40941
1711,lostman-github,1,0.00244,15531,37.93508,40941
1712,louism517,1,0.00244,15532,37.93752,40941
1713,lucasbasquerotto,1,0.00244,15533,37.93996,40941
1714,LYHuang,1,0.00244,15534,37.94240,40941
1715,maciekm,1,0.00244,15535,37.94485,40941
1716,madamkiwi,1,0.00244,15536,37.94729,40941
1717,madfist,1,0.00244,15537,37.94973,40941
1718,madiedinro,1,0.00244,15538,37.95218,40941
1719,mafuyuk,1,0.00244,15539,37.95462,40941
1720,maimaisie,1,0.00244,15540,37.95706,40941
1721,makccr,1,0.00244,15541,37.95950,40941
1722,manhg,1,0.00244,15542,37.96195,40941
1723,manuelfelipe,1,0.00244,15543,37.96439,40941
1724,Marcel-Hillmann,1,0.00244,15544,37.96683,40941
1725,markgewurz,1,0.00244,15545,37.96927,40941
1726,markosiira-arm,1,0.00244,15546,37.97172,40941
1727,Markusaa77,1,0.00244,15547,37.97416,40941
1728,maromaro0013,1,0.00244,15548,37.97660,40941
1729,marshally,1,0.00244,15549,37.97904,40941
1730,masayamaeda,1,0.00244,15550,37.98149,40941
1731,MasslessParticle,1,0.00244,15551,37.98393,40941
1732,masutaka,1,0.00244,15552,37.98637,40941
1733,matt-march,1,0.00244,15553,37.98881,40941
1734,maxgutman,1,0.00244,15554,37.99126,40941
1735,mbenabda,1,0.00244,15555,37.99370,40941
1736,mcanaves,1,0.00244,15556,37.99614,40941
1737,mcarriere-seedbox,1,0.00244,15557,37.99858,40941
1738,mcastilho,1,0.00244,15558,38.00103,40941
1739,mcdoker18,1,0.00244,15559,38.00347,40941
1740,mcmar,1,0.00244,15560,38.00591,40941
1741,mdalley,1,0.00244,15561,38.00835,40941
1742,mdasilva,1,0.00244,15562,38.01080,40941
1743,mduncan26,1,0.00244,15563,38.01324,40941
1744,meggarr,1,0.00244,15564,38.01568,40941
1745,Mehonoshin,1,0.00244,15565,38.01812,40941
1746,meishao,1,0.00244,15566,38.02057,40941
1747,melnik13,1,0.00244,15567,38.02301,40941
1748,meltsufin,1,0.00244,15568,38.02545,40941
1749,melya,1,0.00244,15569,38.02789,40941
1750,mercuriev,1,0.00244,15570,38.03034,40941
1751,mgartner,1,0.00244,15571,38.03278,40941
1752,mhb8436,1,0.00244,15572,38.03522,40941
1753,mhoshino,1,0.00244,15573,38.03766,40941
1754,michi-nakaya,1,0.00244,15574,38.04011,40941
1755,MihoYamato,1,0.00244,15575,38.04255,40941
1756,mijime,1,0.00244,15576,38.04499,40941
1757,mikelaws,1,0.00244,15577,38.04743,40941
1758,mikemar10,1,0.00244,15578,38.04988,40941
1759,mikowitz,1,0.00244,15579,38.05232,40941
1760,milanbrahmbhatt,1,0.00244,15580,38.05476,40941
1761,MilesDickChen,1,0.00244,15581,38.05720,40941
1762,milesich,1,0.00244,15582,38.05965,40941
1763,misoobu,1,0.00244,15583,38.06209,40941
1764,mk811,1,0.00244,15584,38.06453,40941
1765,mmlb,1,0.00244,15585,38.06697,40941
1766,mnibecker,1,0.00244,15586,38.06942,40941
1767,mnogu,1,0.00244,15587,38.07186,40941
1768,mogman1,1,0.00244,15588,38.07430,40941
1769,mojoTX,1,0.00244,15589,38.07674,40941
1770,mokemokechicken,1,0.00244,15590,38.07919,40941
1771,mopinion,1,0.00244,15591,38.08163,40941
1772,motemen,1,0.00244,15592,38.08407,40941
1773,mredivo,1,0.00244,15593,38.08651,40941
1774,MrMarshall,1,0.00244,15594,38.08896,40941
1775,mrnonz,1,0.00244,15595,38.09140,40941
1776,mshibuya,1,0.00244,15596,38.09384,40941
1777,msulland,1,0.00244,15597,38.09628,40941
1778,muramasa64,1,0.00244,15598,38.09873,40941
1779,Mvpanswer7,1,0.00244,15599,38.10117,40941
1780,myspotontheweb,1,0.00244,15600,38.10361,40941
1781,mysticmcj,1,0.00244,15601,38.10606,40941
1782,nabe,1,0.00244,15602,38.10850,40941
1783,naiduarvind,1,0.00244,15603,38.11094,40941
1784,nakamegu,1,0.00244,15604,38.11338,40941
1785,nakechi,1,0.00244,15605,38.11583,40941
1786,namrata-ibm,1,0.00244,15606,38.11827,40941
1787,naoki-iwami,1,0.00244,15607,38.12071,40941
1788,natlibfi-arlehiko,1,0.00244,15608,38.12315,40941
1789,naumanrana,1,0.00244,15609,38.12560,40941
1790,nbertram,1,0.00244,15610,38.12804,40941
1791,ndemoor,1,0.00244,15611,38.13048,40941
1792,Nebulis,1,0.00244,15612,38.13292,40941
1793,nekenk1,1,0.00244,15613,38.13537,40941
1794,Nevon,1,0.00244,15614,38.13781,40941
1795,ngiallelis,1,0.00244,15615,38.14025,40941
1796,nglinh,1,0.00244,15616,38.14269,40941
1797,nhosoi,1,0.00244,15617,38.14514,40941
1798,NickMortimer,1,0.00244,15618,38.14758,40941
1799,nicofff,1,0.00244,15619,38.15002,40941
1800,niku,1,0.00244,15620,38.15246,40941
1801,nipe0324,1,0.00244,15621,38.15491,40941
1802,nnao45,1,0.00244,15622,38.15735,40941
1803,nobutus,1,0.00244,15623,38.15979,40941
1804,nobuyukioishi,1,0.00244,15624,38.16223,40941
1805,nolith,1,0.00244,15625,38.16468,40941
1806,nraddy,1,0.00244,15626,38.16712,40941
1807,nroypf,1,0.00244,15627,38.16956,40941
1808,numidiasoft,1,0.00244,15628,38.17200,40941
1809,nuno-andre,1,0.00244,15629,38.17445,40941
1810,nunofernandes,1,0.00244,15630,38.17689,40941
1811,nurxbot,1,0.00244,15631,38.17933,40941
1812,oeegor,1,0.00244,15632,38.18177,40941
1813,omer-akhter,1,0.00244,15633,38.18422,40941
1814,onzaro,1,0.00244,15634,38.18666,40941
1815,ops-dev-sh,1,0.00244,15635,38.18910,40941
1816,orion0616,1,0.00244,15636,38.19154,40941
1817,orlangure,1,0.00244,15637,38.19399,40941
1818,Os-carsun,1,0.00244,15638,38.19643,40941
1819,osela,1,0.00244,15639,38.19887,40941
1820,osimmasgard,1,0.00244,15640,38.20131,40941
1821,ostkrok,1,0.00244,15641,38.20376,40941
1822,ottimo,1,0.00244,15642,38.20620,40941
1823,owen,1,0.00244,15643,38.20864,40941
1824,pallan,1,0.00244,15644,38.21108,40941
1825,palloc,1,0.00244,15645,38.21353,40941
1826,pankajmt,1,0.00244,15646,38.21597,40941
1827,PaoPao20170417,1,0.00244,15647,38.21841,40941
1828,particledecay,1,0.00244,15648,38.22085,40941
1829,paulasmuth,1,0.00244,15649,38.22330,40941
1830,pawangonnakuti,1,0.00244,15650,38.22574,40941
1831,pbenefice,1,0.00244,15651,38.22818,40941
1832,peanig,1,0.00244,15652,38.23062,40941
1833,peterjanovsky,1,0.00244,15653,38.23307,40941
1834,peter-lotts-tombola,1,0.00244,15654,38.23551,40941
1835,peter-slovak,1,0.00244,15655,38.23795,40941
1836,pfalgowski,1,0.00244,15656,38.24039,40941
1837,pfremm,1,0.00244,15657,38.24284,40941
1838,pfriel-bcs,1,0.00244,15658,38.24528,40941
1839,pgieniec5tar,1,0.00244,15659,38.24772,40941
1840,pigri,1,0.00244,15660,38.25016,40941
1841,plicease,1,0.00244,15661,38.25261,40941
1842,pluralistix,1,0.00244,15662,38.25505,40941
1843,pocket7878,1,0.00244,15663,38.25749,40941
1844,podilra,1,0.00244,15664,38.25994,40941
1845,pratikmoo,1,0.00244,15665,38.26238,40941
1846,protomonk,1,0.00244,15666,38.26482,40941
1847,puruslotion,1,0.00244,15667,38.26726,40941
1848,qrtt1,1,0.00244,15668,38.26971,40941
1849,quasipedia,1,0.00244,15669,38.27215,40941
1850,qwiggy,1,0.00244,15670,38.27459,40941
1851,rail44,1,0.00244,15671,38.27703,40941
1852,ramynasr,1,0.00244,15672,38.27948,40941
1853,rbolkey,1,0.00244,15673,38.28192,40941
1854,ReadmeCritic,1,0.00244,15674,38.28436,40941
1855,recunius,1,0.00244,15675,38.28680,40941
1856,reflectivedevelopment,1,0.00244,15676,38.28925,40941
1857,Reifier,1,0.00244,15677,38.29169,40941
1858,residualdata,1,0.00244,15678,38.29413,40941
1859,ReSTARTR,1,0.00244,15679,38.29657,40941
1860,rfitzhugh,1,0.00244,15680,38.29902,40941
1861,rholzhause,1,0.00244,15681,38.30146,40941
1862,rmacian,1,0.00244,15682,38.30390,40941
1863,rogeriobastos,1,0.00244,15683,38.30634,40941
1864,rohitnick,1,0.00244,15684,38.30879,40941
1865,ronnyle,1,0.00244,15685,38.31123,40941
1866,rpahli,1,0.00244,15686,38.31367,40941
1867,rrudduck,1,0.00244,15687,38.31611,40941
1868,Rudolph-Miller,1,0.00244,15688,38.31856,40941
1869,runningstream,1,0.00244,15689,38.32100,40941
1870,RX14,1,0.00244,15690,38.32344,40941
1871,rykov,1,0.00244,15691,38.32588,40941
1872,ryutaroy,1,0.00244,15692,38.32833,40941
1873,sachaos,1,0.00244,15693,38.33077,40941
1874,saint1991,1,0.00244,15694,38.33321,40941
1875,SamLiu79,1,0.00244,15695,38.33565,40941
1876,samstokes,1,0.00244,15696,38.33810,40941
1877,sandats,1,0.00244,15697,38.34054,40941
1878,sanjitsaluja,1,0.00244,15698,38.34298,40941
1879,sboagibm,1,0.00244,15699,38.34542,40941
1880,sbrandtb,1,0.00244,15700,38.34787,40941
1881,sbusso,1,0.00244,15701,38.35031,40941
1882,scamfield,1,0.00244,15702,38.35275,40941
1883,scanlonjts,1,0.00244,15703,38.35519,40941
1884,schainks,1,0.00244,15704,38.35764,40941
1885,schneidmaster,1,0.00244,15705,38.36008,40941
1886,ScottyFillups,1,0.00244,15706,38.36252,40941
1887,seancurran157,1,0.00244,15707,38.36496,40941
1888,sebastiendarocha,1,0.00244,15708,38.36741,40941
1889,seiyeah78,1,0.00244,15709,38.36985,40941
1890,sergeyfedotov,1,0.00244,15710,38.37229,40941
1891,shadjiiski,1,0.00244,15711,38.37473,40941
1892,shai32,1,0.00244,15712,38.37718,40941
1893,shao1555,1,0.00244,15713,38.37962,40941
1894,shcherbak,1,0.00244,15714,38.38206,40941
1895,shinebayar-g,1,0.00244,15715,38.38450,40941
1896,shinjiikeda,1,0.00244,15716,38.38695,40941
1897,ShivakumarSwamy,1,0.00244,15717,38.38939,40941
1898,shivpathak,1,0.00244,15718,38.39183,40941
1899,shock-pewtoo,1,0.00244,15719,38.39427,40941
1900,shogo82148,1,0.00244,15720,38.39672,40941
1901,shonansurvivors,1,0.00244,15721,38.39916,40941
1902,shou10152208,1,0.00244,15722,38.40160,40941
1903,shoutakenaka,1,0.00244,15723,38.40404,40941
1904,shunyy,1,0.00244,15724,38.40649,40941
1905,si-rob,1,0.00244,15725,38.40893,40941
1906,skobaken7,1,0.00244,15726,38.41137,40941
1907,sleongkoan,1,0.00244,15727,38.41382,40941
1908,smilefish1987,1,0.00244,15728,38.41626,40941
1909,solatch,1,0.00244,15729,38.41870,40941
1910,SongGithub,1,0.00244,15730,38.42114,40941
1911,sonofachamp,1,0.00244,15731,38.42359,40941
1912,sovioletta,1,0.00244,15732,38.42603,40941
1913,spacediver,1,0.00244,15733,38.42847,40941
1914,Spazzy757,1,0.00244,15734,38.43091,40941
1915,SpringMT,1,0.00244,15735,38.43336,40941
1916,sqtran,1,0.00244,15736,38.43580,40941
1917,srikanthbirada,1,0.00244,15737,38.43824,40941
1918,ssmiller25,1,0.00244,15738,38.44068,40941
1919,stachdude,1,0.00244,15739,38.44313,40941
1920,stankud,1,0.00244,15740,38.44557,40941
1921,stanleyxc,1,0.00244,15741,38.44801,40941
1922,stefannilsson,1,0.00244,15742,38.45045,40941
1923,stuh84,1,0.00244,15743,38.45290,40941
1924,subodh100,1,0.00244,15744,38.45534,40941
1925,sueken5,1,0.00244,15745,38.45778,40941
1926,sullerandras,1,0.00244,15746,38.46022,40941
1927,sunhao-java,1,0.00244,15747,38.46267,40941
1928,superguillen,1,0.00244,15748,38.46511,40941
1929,surajsunrays,1,0.00244,15749,38.46755,40941
1930,sutetotanuki,1,0.00244,15750,38.46999,40941
1931,suxiaobai,1,0.00244,15751,38.47244,40941
1932,swfortier,1,0.00244,15752,38.47488,40941
1933,syucream,1,0.00244,15753,38.47732,40941
1934,tachiba,1,0.00244,15754,38.47976,40941
1935,tachyon29,1,0.00244,15755,38.48221,40941
1936,TaikiKawamura,1,0.00244,15756,38.48465,40941
1937,takai,1,0.00244,15757,38.48709,40941
1938,takashikami,1,0.00244,15758,38.48953,40941
1939,takei-yuya,1,0.00244,15759,38.49198,40941
1940,takeru,1,0.00244,15760,38.49442,40941
1941,tako63,1,0.00244,15761,38.49686,40941
1942,taku333,1,0.00244,15762,38.49930,40941
1943,talawahtech,1,0.00244,15763,38.50175,40941
1944,tamtam180,1,0.00244,15764,38.50419,40941
1945,taneli76,1,0.00244,15765,38.50663,40941
1946,tanjunchen,1,0.00244,15766,38.50907,40941
1947,tantra35,1,0.00244,15767,38.51152,40941
1948,tarabaskara,1,0.00244,15768,38.51396,40941
1949,taras2358,1,0.00244,15769,38.51640,40941
1950,tatsuyafw,1,0.00244,15770,38.51884,40941
1951,tchelovilar,1,0.00244,15771,38.52129,40941
1952,TerryYeo,1,0.00244,15772,38.52373,40941
1953,tesh11,1,0.00244,15773,38.52617,40941
1954,thadamski,1,0.00244,15774,38.52861,40941
1955,themadprofessor,1,0.00244,15775,38.53106,40941
1956,thoriqsatriya,1,0.00244,15776,38.53350,40941
1957,Thoro,1,0.00244,15777,38.53594,40941
1958,thr3a,1,0.00244,15778,38.53838,40941
1959,threewordphrase,1,0.00244,15779,38.54083,40941
1960,tily,1,0.00244,15780,38.54327,40941
1961,tjamet,1,0.00244,15781,38.54571,40941
1962,tjstansell,1,0.00244,15782,38.54815,40941
1963,tkporter,1,0.00244,15783,38.55060,40941
1964,tmeinlschmidt,1,0.00244,15784,38.55304,40941
1965,toddlamb,1,0.00244,15785,38.55548,40941
1966,todesking,1,0.00244,15786,38.55792,40941
1967,tomasdubec,1,0.00244,15787,38.56037,40941
1968,tomaszulgis,1,0.00244,15788,38.56281,40941
1969,tomykaira,1,0.00244,15789,38.56525,40941
1970,ton31337,1,0.00244,15790,38.56769,40941
1971,toritori0318,1,0.00244,15791,38.57014,40941
1972,torus,1,0.00244,15792,38.57258,40941
1973,traviswdev,1,0.00244,15793,38.57502,40941
1974,turbotankist,1,0.00244,15794,38.57747,40941
1975,twalla,1,0.00244,15795,38.57991,40941
1976,t-yamo,1,0.00244,15796,38.58235,40941
1977,tyronedougherty,1,0.00244,15797,38.58479,40941
1978,ugifractal,1,0.00244,15798,38.58724,40941
1979,ujun,1,0.00244,15799,38.58968,40941
1980,ultinous-lawliet,1,0.00244,15800,38.59212,40941
1981,unetto,1,0.00244,15801,38.59456,40941
1982,ValFadeev,1,0.00244,15802,38.59701,40941
1983,valkolaci,1,0.00244,15803,38.59945,40941
1984,vandot,1,0.00244,15804,38.60189,40941
1985,vaseeharan,1,0.00244,15805,38.60433,40941
1986,veryluckyguy,1,0.00244,15806,38.60678,40941
1987,via-justa,1,0.00244,15807,38.60922,40941
1988,vigohe,1,0.00244,15808,38.61166,40941
1989,vilar-rivendel,1,0.00244,15809,38.61410,40941
1990,viljaste,1,0.00244,15810,38.61655,40941
1991,vitclone,1,0.00244,15811,38.61899,40941
1992,vittee,1,0.00244,15812,38.62143,40941
1993,w1mvy,1,0.00244,15813,38.62387,40941
1994,w256,1,0.00244,15814,38.62632,40941
1995,w5750584,1,0.00244,15815,38.62876,40941
1996,w8193277,1,0.00244,15816,38.63120,40941
1997,walktall,1,0.00244,15817,38.63364,40941
1998,wapa5pow,1,0.00244,15818,38.63609,40941
1999,wata-gh,1,0.00244,15819,38.63853,40941
2000,wataru420,1,0.00244,15820,38.64097,40941
2001,wcarlsen,1,0.00244,15821,38.64341,40941
2002,wgzhao,1,0.00244,15822,38.64586,40941
2003,wiktor2200,1,0.00244,15823,38.64830,40941
2004,winstonwp,1,0.00244,15824,38.65074,40941
2005,wkf,1,0.00244,15825,38.65318,40941
2006,worldchanger,1,0.00244,15826,38.65563,40941
2007,wst-casd,1,0.00244,15827,38.65807,40941
2008,xavi-,1,0.00244,15828,38.66051,40941
2009,xeno010,1,0.00244,15829,38.66295,40941
2010,xh9,1,0.00244,15830,38.66540,40941
2011,xitation,1,0.00244,15831,38.66784,40941
2012,xitkov,1,0.00244,15832,38.67028,40941
2013,yamotonalds,1,0.00244,15833,38.67272,40941
2014,Yanson,1,0.00244,15834,38.67517,40941
2015,yhara,1,0.00244,15835,38.67761,40941
2016,yk-twww,1,0.00244,15836,38.68005,40941
2017,ymitsos,1,0.00244,15837,38.68249,40941
2018,ymmtmsys,1,0.00244,15838,38.68494,40941
2019,yohei1126,1,0.00244,15839,38.68738,40941
2020,yoshida564,1,0.00244,15840,38.68982,40941
2021,youske,1,0.00244,15841,38.69226,40941
2022,ysd002,1,0.00244,15842,38.69471,40941
2023,ysksn,1,0.00244,15843,38.69715,40941
2024,y-t,1,0.00244,15844,38.69959,40941
2025,yudppp,1,0.00244,15845,38.70203,40941
2026,yuxiaobo96,1,0.00244,15846,38.70448,40941
2027,zagvym,1,0.00244,15847,38.70692,40941
2028,zeiler,1,0.00244,15848,38.70936,40941
2029,zensoftdevops,1,0.00244,15849,38.71180,40941
2030,zexi,1,0.00244,15850,38.71425,40941
2031,zhangyunjian-qiniu,1,0.00244,15851,38.71669,40941
2032,zhelyan,1,0.00244,15852,38.71913,40941
2033,ZiggyMaes,1,0.00244,15853,38.72157,40941
2034,ziguzagu,1,0.00244,15854,38.72402,40941
2035,znz,1,0.00244,15855,38.72646,40941
2036,zonywhoop,1,0.00244,15856,38.72890,40941
2037,zopanix,1,0.00244,15857,38.73135,40941
2038,zrochler,1,0.00244,15858,38.73379,40941
2039,zskulcsar,1,0.00244,15859,38.73623,40941
2040,zvickery,1,0.00244,15860,38.73867,40941
