rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
54,JamesNK,867,0.31425,177795,64.44206,275899
55,timdorr,850,0.30808,178645,64.75014,275899
56,devversion,817,0.29612,179462,65.04627,275899
57,snhenson,800,0.28996,180262,65.33623,275899
58,weshaggard,772,0.27981,181034,65.61604,275899
59,patrickhlauke,765,0.27728,181799,65.89332,275899
60,christopherthielen,746,0.27039,182545,66.16370,275899
61,ceki,726,0.26314,183271,66.42684,275899
62,jeffbcross,726,0.26314,183997,66.68998,275899
63,patrickkettner,722,0.26169,184719,66.95167,275899
64,xzyfer,709,0.25698,185428,67.20865,275899
65,ericstj,705,0.25553,186133,67.46418,275899
66,spicyj,674,0.24429,186807,67.70847,275899
67,sindresorhus,671,0.24320,187478,67.95168,275899
68,SethTisue,670,0.24284,188148,68.19452,275899
69,hughbe,641,0.23233,188789,68.42685,275899
70,bvaughn,630,0.22834,189419,68.65520,275899
71,sophiebits,627,0.22726,190046,68.88245,275899
72,JonHanna,622,0.22544,190668,69.10790,275899
73,bartonjs,621,0.22508,191289,69.33298,275899
74,jnm2,617,0.22363,191906,69.55661,275899
75,garydgregory,571,0.20696,192477,69.76357,275899
76,fellows3,566,0.20515,193043,69.96872,275899
77,aearly,550,0.19935,193593,70.16807,275899
78,davidsh,544,0.19717,194137,70.36524,275899
79,acdlite,537,0.19464,194674,70.55988,275899
80,mellinoe,517,0.18739,195191,70.74727,275899
81,mprobst,508,0.18413,195699,70.93139,275899
82,petkaantonov,487,0.17651,196186,71.10791,275899
83,rkirov,483,0.17506,196669,71.28297,275899
84,ichernev,473,0.17144,197142,71.45441,275899
85,jelbourn,472,0.17108,197614,71.62549,275899
86,mjackson,471,0.17071,198085,71.79620,275899
87,ahsonkhan,465,0.16854,198550,71.96474,275899
88,ariya,447,0.16202,198997,72.12676,275899
89,indexzero,429,0.15549,199426,72.28225,275899
90,mgol,424,0.15368,199850,72.43593,275899
91,kennethreitz,419,0.15187,200269,72.58779,275899
92,bernd-edlinger,416,0.15078,200685,72.73857,275899
93,maxokorokov,411,0.14897,201096,72.88754,275899
94,jimfb,410,0.14861,201506,73.03615,275899
95,VSadov,408,0.14788,201914,73.18403,275899
96,filipesilva,406,0.14716,202320,73.33118,275899
97,tarekgh,398,0.14426,202718,73.47544,275899
98,ellismg,397,0.14389,203115,73.61933,275899
99,isaacs,397,0.14389,203512,73.76322,275899
100,joperezr,397,0.14389,203909,73.90712,275899
101,sebmarkbage,382,0.13846,204291,74.04557,275899
102,btford,380,0.13773,204671,74.18331,275899
103,megawac,379,0.13737,205050,74.32068,275899
104,paulidale,378,0.13701,205428,74.45768,275899
105,PascalSchumacher,372,0.13483,205800,74.59251,275899
106,ocombe,371,0.13447,206171,74.72698,275899
107,knalli,363,0.13157,206534,74.85855,275899
108,rzwitserloot,358,0.12976,206892,74.98831,275899
109,JeremyKuhne,357,0.12940,207249,75.11771,275899
110,kyliau,349,0.12650,207598,75.24420,275899
111,som-snytt,349,0.12650,207947,75.37070,275899
112,karelz,339,0.12287,208286,75.49357,275899
113,wtgodbe,338,0.12251,208624,75.61608,275899
114,ianhays,325,0.11780,208949,75.73387,275899
115,Priya91,319,0.11562,209268,75.84950,275899
116,davegandy,316,0.11453,209584,75.96403,275899
117,hueniverse,315,0.11417,209899,76.07820,275899
118,mzgol,307,0.11127,210206,76.18948,275899
119,timmywil,307,0.11127,210513,76.30075,275899
120,mlaval,302,0.10946,210815,76.41021,275899
121,marclaval,300,0.10874,211115,76.51894,275899
122,simov,300,0.10874,211415,76.62768,275899
123,Anipik,299,0.10837,211714,76.73605,275899
124,yjbanov,294,0.10656,212008,76.84261,275899
125,ok2c,290,0.10511,212298,76.94772,275899
126,Lukasa,287,0.10402,212585,77.05175,275899
127,evmar,286,0.10366,212871,77.15541,275899
128,JiaLiPassion,286,0.10366,213157,77.25907,275899
129,nhunzaker,285,0.10330,213442,77.36237,275899
130,calvinmetcalf,282,0.10221,213724,77.46458,275899
131,szeiger,279,0.10112,214003,77.56570,275899
132,trueadm,277,0.10040,214280,77.66610,275899
133,jbogarthyde,275,0.09967,214555,77.76578,275899
134,rejas,275,0.09967,214830,77.86545,275899
135,PaulGap,271,0.09822,215101,77.96368,275899
136,scottgonzalez,271,0.09822,215372,78.06190,275899
137,juliemr,270,0.09786,215642,78.15976,275899
138,inder123,267,0.09677,215909,78.25654,275899
139,kegluneq,267,0.09677,216176,78.35331,275899
140,lgalfaso,263,0.09532,216439,78.44864,275899
141,andresgalante,257,0.09315,216696,78.54179,275899
142,kroeckx,253,0.09170,216949,78.63349,275899
143,krwq,253,0.09170,217202,78.72519,275899
144,markerikson,253,0.09170,217455,78.81689,275899
145,ljharb,250,0.09061,217705,78.90750,275899
146,ChrisMaddock,245,0.08880,217950,78.99630,275899
147,mary-poppins,245,0.08880,218195,79.08510,275899
148,josephperrott,244,0.08844,218439,79.17354,275899
149,gregmagolan,243,0.08808,218682,79.26161,275899
150,wardbell,238,0.08626,218920,79.34788,275899
151,mmitche,231,0.08373,219151,79.43160,275899
152,kapunahelewong,229,0.08300,219380,79.51460,275899
153,mspncp,228,0.08264,219608,79.59724,275899
154,jonschlinkert,227,0.08228,219835,79.67952,275899
155,rspilker,227,0.08228,220062,79.76180,275899
156,wfurt,225,0.08155,220287,79.84335,275899
157,tannergooding,221,0.08010,220508,79.92345,275899
158,alan-agius4,220,0.07974,220728,80.00319,275899
159,broofa,219,0.07938,220947,80.08257,275899
160,ekasper,219,0.07938,221166,80.16194,275899
161,mde,219,0.07938,221385,80.24132,275899
162,mmalerba,218,0.07901,221603,80.32033,275899
163,britter,217,0.07865,221820,80.39899,275899
164,chcosta,217,0.07865,222037,80.47764,275899
165,GrabYourPitchforks,209,0.07575,222246,80.55339,275899
166,jbedard,206,0.07467,222452,80.62806,275899
167,nguerrera,202,0.07322,222654,80.70127,275899
168,coliff,201,0.07285,222855,80.77412,275899
169,aweary,195,0.07068,223050,80.84480,275899
170,bartdesmet,193,0.06995,223243,80.91476,275899
171,shmao,193,0.06995,223436,80.98471,275899
172,steveharter,193,0.06995,223629,81.05466,275899
173,justinvp,191,0.06923,223820,81.12389,275899
174,lowasser,190,0.06887,224010,81.19276,275899
175,bardiharborow,188,0.06814,224198,81.26090,275899
176,chenkie,187,0.06778,224385,81.32867,275899
177,JoostK,183,0.06633,224568,81.39500,275899
178,MattGal,182,0.06597,224750,81.46097,275899
179,saurabh500,182,0.06597,224932,81.52694,275899
180,sebbASF,179,0.06488,225111,81.59181,275899
181,benjamingr,171,0.06198,225282,81.65379,275899
182,andrewseguin,170,0.06162,225452,81.71541,275899
183,mcollina,167,0.06053,225619,81.77594,275899
184,DataTables,164,0.05944,225783,81.83538,275899
185,sjtrimble,163,0.05908,225946,81.89446,275899
186,sameb,162,0.05872,226108,81.95318,275899
187,bep,161,0.05835,226269,82.01153,275899
188,TimothyGu,161,0.05835,226430,82.06989,275899
189,kluever,159,0.05763,226589,82.12752,275899
190,marwahaha,158,0.05727,226747,82.18479,275899
191,FdaSilvaYY,157,0.05690,226904,82.24169,275899
192,maryamariyan,157,0.05690,227061,82.29859,275899
193,Foxandxss,156,0.05654,227217,82.35514,275899
194,tmat,153,0.05546,227370,82.41059,275899
195,flarnie,151,0.05473,227521,82.46532,275899
196,jonathantneal,151,0.05473,227672,82.52005,275899
197,ronshapiro,151,0.05473,227823,82.57478,275899
198,xuwei-k,151,0.05473,227974,82.62951,275899
199,tagliala,150,0.05437,228124,82.68388,275899
200,caitp,147,0.05328,228271,82.73716,275899
201,cexbrayat,147,0.05328,228418,82.79044,275899
202,davidfowl,147,0.05328,228565,82.84372,275899
203,AtsushiKan,146,0.05292,228711,82.89664,275899
204,twbs-grunt,145,0.05256,228856,82.94920,275899
205,markelog,144,0.05219,229000,83.00139,275899
206,joshfree,141,0.05111,229141,83.05249,275899
207,Qix-,141,0.05111,229282,83.10360,275899
208,eiriktsarpalis,138,0.05002,229420,83.15362,275899
209,feross,138,0.05002,229558,83.20364,275899
210,kaduk,138,0.05002,229696,83.25365,275899
211,corivera,135,0.04893,229831,83.30259,275899
212,gibson042,133,0.04821,229964,83.35079,275899
213,eerhardt,132,0.04784,230096,83.39864,275899
214,chirayuk,131,0.04748,230227,83.44612,275899
215,Bezier89,130,0.04712,230357,83.49323,275899
216,diesalbla,130,0.04712,230487,83.54035,275899
217,jamesqo,130,0.04712,230617,83.58747,275899
218,marijnh,130,0.04712,230747,83.63459,275899
219,mikkelbu,128,0.04639,230875,83.68098,275899
220,mikeal,123,0.04458,230998,83.72557,275899
221,ryanflorence,123,0.04458,231121,83.77015,275899
222,am11,122,0.04422,231243,83.81437,275899
223,nschonni,122,0.04422,231365,83.85859,275899
224,benaadams,120,0.04349,231485,83.90208,275899
225,vancem,119,0.04313,231604,83.94521,275899
226,dwijnand,118,0.04277,231722,83.98798,275899
227,phated,118,0.04277,231840,84.03075,275899
228,dagood,116,0.04204,231956,84.07279,275899
229,pat270,115,0.04168,232071,84.11448,275899
230,slontis,115,0.04168,232186,84.15616,275899
231,openssl-machine,114,0.04132,232300,84.19748,275899
232,vsn4ik,113,0.04096,232413,84.23844,275899
233,geoffkizer,112,0.04059,232525,84.27903,275899
234,jnizet,111,0.04023,232636,84.31926,275899
235,tmshort,111,0.04023,232747,84.35949,275899
236,ysds,111,0.04023,232858,84.39973,275899
237,janekdb,109,0.03951,232967,84.43923,275899
238,naomiblack,109,0.03951,233076,84.47874,275899
239,captbaritone,108,0.03914,233184,84.51789,275899
240,vjeux,108,0.03914,233292,84.55703,275899
241,jteplitz602,107,0.03878,233399,84.59581,275899
242,pshrmn,107,0.03878,233506,84.63459,275899
243,robertmesserle,106,0.03842,233612,84.67301,275899
244,sigmavirus24,106,0.03842,233718,84.71143,275899
245,marek-safar,105,0.03806,233823,84.74949,275899
246,tmds,105,0.03806,233928,84.78755,275899
247,ericeil,103,0.03733,234031,84.82488,275899
248,gijsbotje,103,0.03733,234134,84.86221,275899
249,kouvel,103,0.03733,234237,84.89955,275899
250,m5o,103,0.03733,234340,84.93688,275899
251,jzaefferer,102,0.03697,234442,84.97385,275899
252,necolas,102,0.03697,234544,85.01082,275899
253,gotwarlost,101,0.03661,234645,85.04743,275899
254,ayazhafiz,100,0.03625,234745,85.08367,275899
255,filipnavara,100,0.03625,234845,85.11992,275899
256,hrhino,100,0.03625,234945,85.15616,275899
257,netomi,100,0.03625,235045,85.19241,275899
258,pjanotti,100,0.03625,235145,85.22865,275899
259,DABH,99,0.03588,235244,85.26454,275899
260,saper,99,0.03588,235343,85.30042,275899
261,trotyl,99,0.03588,235442,85.33630,275899
262,oznetmaster,98,0.03552,235540,85.37182,275899
263,talbs,97,0.03516,235637,85.40698,275899
264,jashkenas,96,0.03480,235733,85.44177,275899
265,julienrf,96,0.03480,235829,85.47657,275899
266,analog-nico,94,0.03407,235923,85.51064,275899
267,MarcoRossignoli,94,0.03407,236017,85.54471,275899
268,InfoHunter,93,0.03371,236110,85.57842,275899
269,ryanseddon,92,0.03335,236202,85.61176,275899
270,sepidehkh,92,0.03335,236294,85.64511,275899
271,ziluvatar,92,0.03335,236386,85.67845,275899
272,dmethvin,91,0.03298,236477,85.71144,275899
273,huanwu,91,0.03298,236568,85.74442,275899
274,robwormald,91,0.03298,236659,85.77740,275899
275,fitzgen,90,0.03262,236749,85.81002,275899
276,jridgewell,90,0.03262,236839,85.84265,275899
277,maxrimue,90,0.03262,236929,85.87527,275899
278,nexdrew,90,0.03262,237019,85.90789,275899
279,swankjesse,90,0.03262,237109,85.94051,275899
280,wesleycho,90,0.03262,237199,85.97313,275899
281,CIPop,89,0.03226,237288,86.00539,275899
282,mj1856,89,0.03226,237377,86.03764,275899
283,benouat,88,0.03190,237465,86.06954,275899
284,brandonroberts,88,0.03190,237553,86.10144,275899
285,JedWatson,87,0.03153,237640,86.13297,275899
286,que-etc,87,0.03153,237727,86.16450,275899
287,jfromaniello,86,0.03117,237813,86.19567,275899
288,MichalStrehovsky,86,0.03117,237899,86.22684,275899
289,davidben,85,0.03081,237984,86.25765,275899
290,pallavit,85,0.03081,238069,86.28846,275899
291,abetomo,84,0.03045,238153,86.31891,275899
292,juliangruber,84,0.03045,238237,86.34935,275899
293,khdang,84,0.03045,238321,86.37980,275899
294,nateabele,84,0.03045,238405,86.41024,275899
295,shadowspawn,83,0.03008,238488,86.44033,275899
296,tinayuangao,83,0.03008,238571,86.47041,275899
297,jaredhanson,82,0.02972,238653,86.50013,275899
298,maxbeatty,82,0.02972,238735,86.52985,275899
299,stash-sfdc,82,0.02972,238817,86.55957,275899
300,Maxwe11,81,0.02936,238898,86.58893,275899
301,gunnarmorling,80,0.02900,238978,86.61793,275899
302,gsmet,79,0.02863,239057,86.64656,275899
303,PatrickJS,78,0.02827,239135,86.67483,275899
304,pauli-oracle,78,0.02827,239213,86.70311,275899
305,AlexGhiondea,77,0.02791,239290,86.73101,275899
306,ashtuchkin,77,0.02791,239367,86.75892,275899
307,caleblloyd,77,0.02791,239444,86.78683,275899
308,rmkerr,76,0.02755,239520,86.81438,275899
309,alexperovich,75,0.02718,239595,86.84156,275899
310,janvorli,75,0.02718,239670,86.86875,275899
311,kevinb9n,75,0.02718,239745,86.89593,275899
312,romen,75,0.02718,239820,86.92311,275899
313,chembu,74,0.02682,239894,86.94993,275899
314,ellenaua,74,0.02682,239968,86.97676,275899
315,hnrch02,74,0.02682,240042,87.00358,275899
316,koba04,74,0.02682,240116,87.03040,275899
317,zalog,74,0.02682,240190,87.05722,275899
318,Aweary,73,0.02646,240263,87.08368,275899
319,robmadole,73,0.02646,240336,87.11014,275899
320,pgavlin,72,0.02610,240408,87.13623,275899
321,joshlemer,71,0.02573,240479,87.16197,275899
322,jenniferfell,70,0.02537,240549,87.18734,275899
323,lukesandberg,70,0.02537,240619,87.21271,275899
324,sepidehMS,70,0.02537,240689,87.23808,275899
325,timrwood,70,0.02537,240759,87.26346,275899
326,alexindigo,69,0.02501,240828,87.28846,275899
327,gkhanna79,69,0.02501,240897,87.31347,275899
328,jhendrixMSFT,69,0.02501,240966,87.33848,275899
329,mkarg,69,0.02501,241035,87.36349,275899
330,kkirsche,68,0.02465,241103,87.38814,275899
331,supergibbs,68,0.02465,241171,87.41279,275899
332,lmolkova,67,0.02428,241238,87.43707,275899
333,mgechev,67,0.02428,241305,87.46135,275899
334,blakeembrey,66,0.02392,241371,87.48528,275899
335,falsyvalues,66,0.02392,241437,87.50920,275899
336,gdi2290,66,0.02392,241503,87.53312,275899
337,Herst,66,0.02392,241569,87.55704,275899
338,Lausselloic,66,0.02392,241635,87.58096,275899
339,p-steuer,66,0.02392,241701,87.60488,275899
340,thorn0,66,0.02392,241767,87.62881,275899
341,nlf,65,0.02356,241832,87.65237,275899
342,t8m,65,0.02356,241897,87.67592,275899
343,hargasinski,64,0.02320,241961,87.69912,275899
344,nateprewitt,64,0.02320,242025,87.72232,275899
345,Clockwork-Muse,63,0.02283,242088,87.74515,275899
346,kevmoo,63,0.02283,242151,87.76799,275899
347,goto-bus-stop,62,0.02247,242213,87.79046,275899
348,NthPortal,62,0.02247,242275,87.81293,275899
349,satazor,61,0.02211,242336,87.83504,275899
350,AlexRadch,60,0.02175,242396,87.85679,275899
351,JakeWharton,60,0.02175,242456,87.87854,275899
352,Wraith2,60,0.02175,242516,87.90028,275899
353,arb,59,0.02138,242575,87.92167,275899
354,buyaa-n,59,0.02138,242634,87.94305,275899
355,RyanZim,58,0.02102,242692,87.96407,275899
356,akre54,57,0.02066,242749,87.98473,275899
357,benlaurie,57,0.02066,242806,88.00539,275899
358,layomia,57,0.02066,242863,88.02605,275899
359,madler,57,0.02066,242920,88.04671,275899
360,PeEllAvaj,57,0.02066,242977,88.06737,275899
361,arekinath,56,0.02030,243033,88.08767,275899
362,jfmengels,56,0.02030,243089,88.10797,275899
363,milessabin,56,0.02030,243145,88.12826,275899
364,realityking,56,0.02030,243201,88.14856,275899
365,chtompki,55,0.01993,243256,88.16850,275899
366,edevil,55,0.01993,243311,88.18843,275899
367,EgorBo,55,0.01993,243366,88.20837,275899
368,hackcraft,55,0.01993,243421,88.22830,275899
369,jsfb,55,0.01993,243476,88.24824,275899
370,KrzysztofCwalina,55,0.01993,243531,88.26817,275899
371,stevemao,55,0.01993,243586,88.28811,275899
372,caesar1995,54,0.01957,243640,88.30768,275899
373,Splaktar,54,0.01957,243694,88.32725,275899
374,threepointone,54,0.01957,243748,88.34682,275899
375,Varunram,54,0.01957,243802,88.36639,275899
376,bershanskiy,53,0.01921,243855,88.38560,275899
377,brianrob,53,0.01921,243908,88.40481,275899
378,jquense,53,0.01921,243961,88.42402,275899
379,kwalrath,53,0.01921,244014,88.44323,275899
380,michaelficarra,53,0.01921,244067,88.46244,275899
381,Petermarcu,53,0.01921,244120,88.48165,275899
382,Ichoran,52,0.01885,244172,88.50050,275899
383,smile21prc,52,0.01885,244224,88.51935,275899
384,stash,52,0.01885,244276,88.53820,275899
385,dwmw2,51,0.01849,244327,88.55668,275899
386,ghedo,51,0.01849,244378,88.57517,275899
387,kinow,51,0.01849,244429,88.59365,275899
388,martine,51,0.01849,244480,88.61214,275899
389,zhiyelee,51,0.01849,244531,88.63062,275899
390,akoeplinger,50,0.01812,244581,88.64874,275899
391,ashawley,50,0.01812,244631,88.66687,275899
392,leo,50,0.01812,244681,88.68499,275899
393,OmarTawfik,50,0.01812,244731,88.70311,275899
394,qmfrederik,50,0.01812,244781,88.72123,275899
395,sdmaclea,50,0.01812,244831,88.73936,275899
396,shahata,50,0.01812,244881,88.75748,275899
397,vanesyan,50,0.01812,244931,88.77560,275899
398,krosenvold,49,0.01776,244980,88.79336,275899
399,astrahov,48,0.01740,245028,88.81076,275899
400,emilyemorehouse,48,0.01740,245076,88.82816,275899
401,JohnTortugo,48,0.01740,245124,88.84556,275899
402,pieroxy,48,0.01740,245172,88.86295,275899
403,mleguen,47,0.01704,245219,88.87999,275899
404,nylen,47,0.01704,245266,88.89702,275899
405,Arkni,46,0.01667,245312,88.91370,275899
406,beldmit,46,0.01667,245358,88.93037,275899
407,Brianmanden,46,0.01667,245404,88.94704,275899
408,chonton,46,0.01667,245450,88.96371,275899
409,eed3si9n,46,0.01667,245496,88.98039,275899
410,jrtom,46,0.01667,245542,88.99706,275899
411,cellog,45,0.01631,245587,89.01337,275899
412,dcousens,45,0.01631,245632,89.02968,275899
413,paulirish,45,0.01631,245677,89.04599,275899
414,arschmitz,44,0.01595,245721,89.06194,275899
415,dimo414,44,0.01595,245765,89.07789,275899
416,frederikprijck,44,0.01595,245809,89.09384,275899
417,jteplitz,44,0.01595,245853,89.10978,275899
418,mathiasbynens,44,0.01595,245897,89.12573,275899
419,staabm,44,0.01595,245941,89.14168,275899
420,terrajobst,44,0.01595,245985,89.15763,275899
421,wojtask9,44,0.01595,246029,89.17357,275899
422,bbbrumley,43,0.01559,246072,89.18916,275899
423,d10,43,0.01559,246115,89.20475,275899
424,mkeskells,43,0.01559,246158,89.22033,275899
425,CaerusKaru,42,0.01522,246200,89.23555,275899
426,coreyfarrell,42,0.01522,246242,89.25078,275899
427,cpojer,42,0.01522,246284,89.26600,275899
428,iamandrewluca,42,0.01522,246326,89.28122,275899
429,maggiepint,42,0.01522,246368,89.29645,275899
430,mureinik,42,0.01522,246410,89.31167,275899
431,DzmitryShylovich,41,0.01486,246451,89.32653,275899
432,kapilash,41,0.01486,246492,89.34139,275899
433,motdotla,41,0.01486,246533,89.35625,275899
434,santoshyadav198613,41,0.01486,246574,89.37111,275899
435,tijoytom,41,0.01486,246615,89.38597,275899
436,Toxicable,41,0.01486,246656,89.40083,275899
437,karajas,40,0.01450,246696,89.41533,275899
438,sywhang,40,0.01450,246736,89.42983,275899
439,amcdnl,39,0.01414,246775,89.44396,275899
440,evanvosberg,39,0.01414,246814,89.45810,275899
441,fbasso,39,0.01414,246853,89.47223,275899
442,joyent-automation,39,0.01414,246892,89.48637,275899
443,pakrym,39,0.01414,246931,89.50051,275899
444,PascalPrecht,39,0.01414,246970,89.51464,275899
445,WilliamKoza,39,0.01414,247009,89.52878,275899
446,bendrucker,38,0.01377,247047,89.54255,275899
447,florianlacreuse,38,0.01377,247085,89.55632,275899
448,kohei-takata,38,0.01377,247123,89.57010,275899
449,nymanjens,38,0.01377,247161,89.58387,275899
450,Philippus,38,0.01377,247199,89.59764,275899
451,ScottSWu,38,0.01377,247237,89.61142,275899
452,elas7,37,0.01341,247274,89.62483,275899
453,joroKr21,37,0.01341,247311,89.63824,275899
454,OverZealous,37,0.01341,247348,89.65165,275899
455,AaronRobinsonMSFT,36,0.01305,247384,89.66470,275899
456,bassjobsen,36,0.01305,247420,89.67774,275899
457,cston,36,0.01305,247456,89.69079,275899
458,fiigii,36,0.01305,247492,89.70384,275899
459,jkoritzinsky,36,0.01305,247528,89.71689,275899
460,lacker,36,0.01305,247564,89.72994,275899
461,mafintosh,36,0.01305,247600,89.74299,275899
462,maririos,36,0.01305,247636,89.75603,275899
463,pvorb,36,0.01305,247672,89.76908,275899
464,spion,36,0.01305,247708,89.78213,275899
465,twsouthwick,36,0.01305,247744,89.79518,275899
466,adrianheine,35,0.01269,247779,89.80786,275899
467,blikblum,35,0.01269,247814,89.82055,275899
468,Marusyk,35,0.01269,247849,89.83324,275899
469,pvdlg,35,0.01269,247884,89.84592,275899
470,venkat-raman251,35,0.01269,247919,89.85861,275899
471,dsgouda,34,0.01232,247953,89.87093,275899
472,geleems,34,0.01232,247987,89.88325,275899
473,nickuraltsev,34,0.01232,248021,89.89558,275899
474,RJPercival,34,0.01232,248055,89.90790,275899
475,cushon,33,0.01196,248088,89.91986,275899
476,icfantv,33,0.01196,248121,89.93182,275899
477,JohnRGee,33,0.01196,248154,89.94378,275899
478,keyz,33,0.01196,248187,89.95574,275899
479,seanstrom,33,0.01196,248220,89.96771,275899
480,SimenB,33,0.01196,248253,89.97967,275899
481,sokket,33,0.01196,248286,89.99163,275899
482,adamsitnik,32,0.01160,248318,90.00323,275899
483,crummel,32,0.01160,248350,90.01482,275899
484,gkossakowski,32,0.01160,248382,90.02642,275899
485,glebm,32,0.01160,248414,90.03802,275899
486,martijnhoekstra,32,0.01160,248446,90.04962,275899
487,pose,32,0.01160,248478,90.06122,275899
488,Quy,32,0.01160,248510,90.07282,275899
489,VladUreche,32,0.01160,248542,90.08441,275899
490,alekitto,31,0.01124,248573,90.09565,275899
491,ashsearle,31,0.01124,248604,90.10689,275899
492,carlossanlop,31,0.01124,248635,90.11812,275899
493,hankduan,31,0.01124,248666,90.12936,275899
494,BendingBender,30,0.01087,248696,90.14023,275899
495,codecalm,30,0.01087,248726,90.15111,275899
496,hramos,30,0.01087,248756,90.16198,275899
497,netdpb,30,0.01087,248786,90.17285,275899
498,omajid,30,0.01087,248816,90.18373,275899
499,pra85,30,0.01087,248846,90.19460,275899
500,StephenFluin,30,0.01087,248876,90.20547,275899
501,swseverance,30,0.01087,248906,90.21635,275899
502,Tratcher,30,0.01087,248936,90.22722,275899
503,WinCPP,30,0.01087,248966,90.23809,275899
504,divdavem,29,0.01051,248995,90.24861,275899
505,felipewmartins,29,0.01051,249024,90.25912,275899
506,GeoSot,29,0.01051,249053,90.26963,275899
507,luqunl,29,0.01051,249082,90.28014,275899
508,nglorioso,29,0.01051,249111,90.29065,275899
509,pgovind,29,0.01051,249140,90.30116,275899
510,soc,29,0.01051,249169,90.31167,275899
511,alfaproject,28,0.01015,249197,90.32182,275899
512,cironunes,28,0.01015,249225,90.33197,275899
513,davglass,28,0.01015,249253,90.34212,275899
514,fnagel,28,0.01015,249281,90.35227,275899
515,FrederikSchlemmer,28,0.01015,249309,90.36242,275899
516,jon-oracle,28,0.01015,249337,90.37256,275899
517,morganbr,28,0.01015,249365,90.38271,275899
518,petetnt,28,0.01015,249393,90.39286,275899
519,rjamet,28,0.01015,249421,90.40301,275899
520,smarter,28,0.01015,249449,90.41316,275899
521,svick,28,0.01015,249477,90.42331,275899
522,tracyjordan,28,0.01015,249505,90.43346,275899
523,willshowell,28,0.01015,249533,90.44360,275899
524,AfsanehR,27,0.00979,249560,90.45339,275899
525,ahasall,27,0.00979,249587,90.46318,275899
526,Dmitry-Me,27,0.00979,249614,90.47296,275899
527,joecritch,27,0.00979,249641,90.48275,275899
528,LinusU,27,0.00979,249668,90.49254,275899
529,lucascono,27,0.00979,249695,90.50232,275899
530,m-amr,27,0.00979,249722,90.51211,275899
531,manekinekko,27,0.00979,249749,90.52189,275899
532,SedarG,27,0.00979,249776,90.53168,275899
533,sts-ryan-holton,27,0.00979,249803,90.54147,275899
534,tspaeth,27,0.00979,249830,90.55125,275899
535,vanduynslagerp,27,0.00979,249857,90.56104,275899
536,vojtajina,27,0.00979,249884,90.57082,275899
537,wKoza,27,0.00979,249911,90.58061,275899
538,AArnott,26,0.00942,249937,90.59003,275899
