rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
1136,matthewdias,1,0.00037,229254,83.79534,273588
1137,matthewloring,1,0.00037,229255,83.79571,273588
1138,MaximRouiller,1,0.00037,229256,83.79607,273588
1139,mdcanham,1,0.00037,229257,83.79644,273588
1140,mdonoughe,1,0.00037,229258,83.79680,273588
1141,messense,1,0.00037,229259,83.79717,273588
1142,mhils,1,0.00037,229260,83.79753,273588
1143,mike-marcacci,1,0.00037,229261,83.79790,273588
1144,mikemeko,1,0.00037,229262,83.79827,273588
1145,misterbeegee,1,0.00037,229263,83.79863,273588
1146,mkanat,1,0.00037,229264,83.79900,273588
1147,mmoffitt,1,0.00037,229265,83.79936,273588
1148,monners,1,0.00037,229266,83.79973,273588
1149,mrennie,1,0.00037,229267,83.80009,273588
1150,mritche,1,0.00037,229268,83.80046,273588
1151,msabramo,1,0.00037,229269,83.80082,273588
1152,mtaran-google,1,0.00037,229270,83.80119,273588
1153,myungjoo,1,0.00037,229271,83.80156,273588
1154,Naddiseo,1,0.00037,229272,83.80192,273588
1155,nadiatk,1,0.00037,229273,83.80229,273588
1156,nasht00,1,0.00037,229274,83.80265,273588
1157,nbeckman,1,0.00037,229275,83.80302,273588
1158,nbilling,1,0.00037,229276,83.80338,273588
1159,ndelangen,1,0.00037,229277,83.80375,273588
1160,nertzy,1,0.00037,229278,83.80411,273588
1161,nicky-zs,1,0.00037,229279,83.80448,273588
1162,nikai3d,1,0.00037,229280,83.80485,273588
1163,nikita-nuka,1,0.00037,229281,83.80521,273588
1164,nmckay,1,0.00037,229282,83.80558,273588
1165,notslang,1,0.00037,229283,83.80594,273588
1166,nrook-google,1,0.00037,229284,83.80631,273588
1167,odedpeer,1,0.00037,229285,83.80667,273588
1168,olivierlemasle,1,0.00037,229286,83.80704,273588
1169,omerzach,1,0.00037,229287,83.80740,273588
1170,opinali,1,0.00037,229288,83.80777,273588
1171,orlandohohmeier,1,0.00037,229289,83.80813,273588
1172,oxlay,1,0.00037,229290,83.80850,273588
1173,paulduffin,1,0.00037,229291,83.80887,273588
1174,pavolloffay,1,0.00037,229292,83.80923,273588
1175,Petrukha,1,0.00037,229293,83.80960,273588
1176,pfsmorigo,1,0.00037,229294,83.80996,273588
1177,plaes,1,0.00037,229295,83.81033,273588
1178,plappermaul,1,0.00037,229296,83.81069,273588
1179,plumpy,1,0.00037,229297,83.81106,273588
1180,pmeerw,1,0.00037,229298,83.81142,273588
1181,pspacek,1,0.00037,229299,83.81179,273588
1182,psteitz,1,0.00037,229300,83.81216,273588
1183,puradox,1,0.00037,229301,83.81252,273588
1184,pvanderlinden,1,0.00037,229302,83.81289,273588
1185,radarhere,1,0.00037,229303,83.81325,273588
1186,RajivPrab-Google,1,0.00037,229304,83.81362,273588
1187,ralfhandl,1,0.00037,229305,83.81398,273588
1188,RameshwarapuSanthosh,1,0.00037,229306,83.81435,273588
1189,ratteler50,1,0.00037,229307,83.81471,273588
1190,redseiko,1,0.00037,229308,83.81508,273588
1191,reubn,1,0.00037,229309,83.81545,273588
1192,ricokahler,1,0.00037,229310,83.81581,273588
1193,rmg,1,0.00037,229311,83.81618,273588
1194,robdodson,1,0.00037,229312,83.81654,273588
1195,RochesterinNYC,1,0.00037,229313,83.81691,273588
1196,rossjudson,1,0.00037,229314,83.81727,273588
1197,ryankennedy,1,0.00037,229315,83.81764,273588
1198,samuelkarp,1,0.00037,229316,83.81800,273588
1199,sanoursa,1,0.00037,229317,83.81837,273588
1200,saserr,1,0.00037,229318,83.81873,273588
1201,scjody,1,0.00037,229319,83.81910,273588
1202,scottmarlow,1,0.00037,229320,83.81947,273588
1203,ScrapCodes,1,0.00037,229321,83.81983,273588
1204,semion1956,1,0.00037,229322,83.82020,273588
1205,senivam,1,0.00037,229323,83.82056,273588
1206,SergejSalnikov,1,0.00037,229324,83.82093,273588
1207,sheerun,1,0.00037,229325,83.82129,273588
1208,sigorilla,1,0.00037,229326,83.82166,273588
1209,silhouettes,1,0.00037,229327,83.82202,273588
1210,sinkingpoint,1,0.00037,229328,83.82239,273588
1211,Sky161,1,0.00037,229329,83.82276,273588
1212,slandelle,1,0.00037,229330,83.82312,273588
1213,slang800,1,0.00037,229331,83.82349,273588
1214,slix,1,0.00037,229332,83.82385,273588
1215,soimy,1,0.00037,229333,83.82422,273588
1216,songsong182,1,0.00037,229334,83.82458,273588
1217,sorensenjs,1,0.00037,229335,83.82495,273588
1218,southpolesteve,1,0.00037,229336,83.82531,273588
1219,specio,1,0.00037,229337,83.82568,273588
1220,sputnik13,1,0.00037,229338,83.82605,273588
1221,srabraham,1,0.00037,229339,83.82641,273588
1222,sschuberth,1,0.00037,229340,83.82678,273588
1223,sshrdp,1,0.00037,229341,83.82714,273588
1224,StephenMolloy,1,0.00037,229342,83.82751,273588
1225,SteveL-MSFT,1,0.00037,229343,83.82787,273588
1226,stonexer,1,0.00037,229344,83.82824,273588
1227,sunandabalu,1,0.00037,229345,83.82860,273588
1228,sweiss-google,1,0.00037,229346,83.82897,273588
1229,Tahler,1,0.00037,229347,83.82933,273588
1230,tasanuma,1,0.00037,229348,83.82970,273588
1231,tbroyer,1,0.00037,229349,83.83007,273588
1232,tgriesser,1,0.00037,229350,83.83043,273588
1233,thardeck,1,0.00037,229351,83.83080,273588
1234,theganyo,1,0.00037,229352,83.83116,273588
1235,themez,1,0.00037,229353,83.83153,273588
1236,thomasdarimont,1,0.00037,229354,83.83189,273588
1237,timeimp,1,0.00037,229355,83.83226,273588
1238,TimLovellSmith,1,0.00037,229356,83.83262,273588
1239,timonvo,1,0.00037,229357,83.83299,273588
1240,tomball,1,0.00037,229358,83.83336,273588
1241,TomerWeisberg,1,0.00037,229359,83.83372,273588
1242,tsums,1,0.00037,229360,83.83409,273588
1243,tycho,1,0.00037,229361,83.83445,273588
1244,ulisesh,1,0.00037,229362,83.83482,273588
1245,vanupam,1,0.00037,229363,83.83518,273588
1246,vbauer,1,0.00037,229364,83.83555,273588
1247,victoriaaa234,1,0.00037,229365,83.83591,273588
1248,vincentbernat,1,0.00037,229366,83.83628,273588
1249,viniciusls,1,0.00037,229367,83.83664,273588
1250,vlajos,1,0.00037,229368,83.83701,273588
1251,vrana,1,0.00037,229369,83.83738,273588
1252,vvidic,1,0.00037,229370,83.83774,273588
1253,waywardgeek,1,0.00037,229371,83.83811,273588
1254,westarle,1,0.00037,229372,83.83847,273588
1255,wiarlawd,1,0.00037,229373,83.83884,273588
1256,WonyoungChoi,1,0.00037,229374,83.83920,273588
1257,xale,1,0.00037,229375,83.83957,273588
1258,xalep,1,0.00037,229376,83.83993,273588
1259,xizhao,1,0.00037,229377,83.84030,273588
1260,XZ-X,1,0.00037,229378,83.84067,273588
1261,yadoer,1,0.00037,229379,83.84103,273588
1262,yaxia,1,0.00037,229380,83.84140,273588
1263,ygatesoupe,1,0.00037,229381,83.84176,273588
1264,yhwang,1,0.00037,229382,83.84213,273588
1265,ymlbright,1,0.00037,229383,83.84249,273588
1266,yochem,1,0.00037,229384,83.84286,273588
1267,yurrriq,1,0.00037,229385,83.84322,273588
1268,yury,1,0.00037,229386,83.84359,273588
1269,zaverucha,1,0.00037,229387,83.84396,273588
1270,zeke,1,0.00037,229388,83.84432,273588
1271,zfraa,1,0.00037,229389,83.84469,273588
1272,zhiliangxu,1,0.00037,229390,83.84505,273588
1273,zhouyanggao,1,0.00037,229391,83.84542,273588
1274,zhuscat,1,0.00037,229392,83.84578,273588
1275,ZZITE,1,0.00037,229393,83.84615,273588
