rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
1,SirNexus,4,1.50943,4,1.50943,265
2,bettyjunod,2,0.75472,6,2.26415,265
3,dtomcej,1,0.37736,7,2.64151,265
4,mkosieradzki,1,0.37736,8,3.01887,265
5,rickducott,1,0.37736,9,3.39623,265
6,rinormaloku,1,0.37736,10,3.77358,265
