idx,company,n,percent
0,(All known 115),359,98.63
1,Google,78,21.4
2,Red Hat,44,12.1
3,(Self),22,6.0
4,ZTE Corporation,15,4.1
5,IBM,13,3.6
6,CoreOS,11,3.0
7,Canonical,8,2.2
8,Huawei,8,2.2
9,VMware,7,1.9
10,Microsoft,7,1.9
11,Mirantis,6,1.6
12,(Not Found),5,1.4
13,Tencent,4,1.1
14,Cisco,4,1.1
15,Fujitsu,4,1.1
16,HP,3,0.8
17,DaoCloud,3,0.8
18,EasyStack,3,0.8
19,Rancher,2,0.5
20,Apache,2,0.5
