idx,company,n,percent
0,(All known 104),723671,100.0
1,Google,396115,54.7
2,Red Hat,217030,30.0
3,Microsoft,32181,4.4
4,Bulletproof,17595,2.4
5,VMware,6621,0.9
6,(Self),6426,0.9
7,CoreOS,6177,0.9
8,Huawei,5763,0.8
9,Dell,5671,0.8
10,Portworx,4460,0.6
11,JPMorgan Chase,4062,0.6
12,Hyper.sh,2786,0.4
13,Canonical,2651,0.4
14,Mirantis,2375,0.3
15,Apprenda,2271,0.3
16,IBM,1509,0.2
17,Diamanti,1065,0.1
18,Fujitsu,994,0.1
19,ZTE Corporation,843,0.1
20,Roche,781,0.1
70,(Not Found),9,0.0
