idx,company,n,percent
0,(All known 539),28749,99.78
1,Google,15038,52.2
2,Red Hat,6376,22.1
3,(Self),1139,4.0
4,CoreOS,741,2.6
5,Huawei,577,2.0
6,ZTE Corporation,417,1.4
7,IBM,269,0.9
8,Mirantis,259,0.9
9,Mesosphere,196,0.7
10,Fujitsu,174,0.6
11,Microsoft,169,0.6
12,Hyper.sh,164,0.6
13,Apache,154,0.5
14,Docker,147,0.5
15,Net EASE 网易有态度,121,0.4
16,Apprenda,116,0.4
17,Canonical,116,0.4
18,Caicloud,114,0.4
19,VMware,113,0.4
20,EasyStack,108,0.4
25,(Not Found),63,0.2
