idx,company,n,percent
0,(All known 10),135,100.0
1,ZTE Corporation,54,40.0
2,Google,51,37.8
3,(Self),10,7.4
4,IBM,8,5.9
5,Red Hat,6,4.4
6,Cisco,2,1.5
7,FACEIT,1,0.7
8,Chef,1,0.7
9,Hyper.sh,1,0.7
10,eleme,1,0.7
