idx,company,n,percent
0,(All known 85),2631,99.89
1,Google,1438,54.6
2,Red Hat,545,20.7
3,CoreOS,163,6.2
4,(Self),73,2.8
5,Huawei,30,1.1
6,IBM,27,1.0
7,eBay,27,1.0
8,Net EASE 网易有态度,22,0.8
9,Docker,21,0.8
10,Clarifai,20,0.8
11,HP,19,0.7
12,Intel,19,0.7
13,ZTE Corporation,15,0.6
14,Fujitsu,14,0.5
15,Canonical,12,0.5
16,Apache,12,0.5
17,Caicloud,11,0.4
18,Rackspace,10,0.4
19,Mirantis,10,0.4
20,CNM Consulting,10,0.4
33,(Not Found),3,0.1
