idx,company,n,percent
0,(All known 5),20,86.96
1,Red Hat,16,69.6
2,(Not Found),3,13.0
3,Anadea inc.,1,4.3
4,FACEIT,1,4.3
5,Docker,1,4.3
6,hackmh,1,4.3
