idx,company,n,percent
0,(All known 6),84,95.45
1,Google,42,47.7
2,Red Hat,20,22.7
3,ClusterHQ,13,14.8
4,FACEIT,5,5.7
5,(Not Found),4,4.5
6,Huawei,2,2.3
7,Cisco,2,2.3
