idx,company,n,percent
0,(All known 105),2139,99.44
1,Google,1092,50.8
2,Red Hat,480,22.3
3,Huawei,173,8.0
4,(Self),44,2.0
5,Mesosphere,34,1.6
6,FathomDB,31,1.4
7,Docker,30,1.4
8,CoreOS,28,1.3
9,Amadeus,12,0.6
10,Tyk,12,0.6
11,(Not Found),12,0.6
12,Slack,11,0.5
13,Metaswitch,10,0.5
14,Apache,7,0.3
15,Alternative Storage,7,0.3
16,UNINETT,6,0.3
17,CERN,6,0.3
18,Canonical,6,0.3
19,Box,5,0.2
20,Amazon,5,0.2
