idx,company,n,percent
0,Google,48,42.1
1,ZTE Corporation,36,31.6
2,Red Hat,20,17.5
3,IBM,3,2.6
4,Hyper.sh,2,1.8
5,Docker,2,1.8
6,Cisco,2,1.8
7,Treasure Data,1,0.9
8,(All known 8),0,100.0
