idx,company,n,percent
0,(All known 78),272,98.91
1,Google,71,25.8
2,Red Hat,40,14.5
3,Mirantis,13,4.7
4,(Self),12,4.4
5,ZTE Corporation,10,3.6
6,CoreOS,9,3.3
7,Huawei,8,2.9
8,IBM,8,2.9
9,Fujitsu,6,2.2
10,Intel,6,2.2
11,Apprenda,4,1.5
12,HP,4,1.5
13,Net EASE 网易有态度,4,1.5
14,Cisco,3,1.1
15,(Not Found),3,1.1
16,VMware,3,1.1
17,Canonical,3,1.1
18,eBay,2,0.7
19,Microsoft,2,0.7
20,Weaveworks,2,0.7
