idx,company,n,percent
0,(All known 8),114,100.0
1,Google,48,42.1
2,ZTE Corporation,36,31.6
3,Red Hat,20,17.5
4,IBM,3,2.6
5,Docker,2,1.8
6,Hyper.sh,2,1.8
7,Cisco,2,1.8
8,Treasure Data,1,0.9
