idx,company,n,percent
0,(All known 7),106,99.07
1,Google,46,43.0
2,Red Hat,29,27.1
3,ZTE Corporation,23,21.5
4,(Self),4,3.7
5,IBM,2,1.9
6,Hyper.sh,1,0.9
7,(Not Found),1,0.9
8,JD.COM,1,0.9
