idx,company,n,percent
0,Red Hat,16,69.6
1,NotFound,3,13.0
2,hackmh,1,4.3
3,Anadea inc.,1,4.3
4,FACE IT,1,4.3
5,Docker,1,4.3
6,(All),0,100.0
