idx,company,n,percent
0,ZTE Corporation,54,40.0
1,Google,51,37.8
2,(Self),10,7.4
3,IBM,8,5.9
4,Red Hat,6,4.4
5,Cisco,2,1.5
6,Hyper.sh,1,0.7
7,Chef,1,0.7
8,eleme,1,0.7
9,FACE IT,1,0.7
10,(All known 10),0,100.0
